pid	vid
547266	2072336
54727	663481
547271	2071956
547276	2072346
54728	661391
547281	2072356
547286	2072366
54729	722001
547291	2072376
547296	2071996
54730	722006
547301	2072006
547306	2072386
54731	722011
547311	2072036
547316	2072056
54732	663501
547321	2072066
547326	2072076
54733	722016
547331	2072096
547336	2072396
54734	722021
547341	2072106
547346	2072406
54735	635751
547351	2072416
547356	2072426
54736	345786
547361	2072436
547366	2072446
54737	663476
547371	2072456
547376	2072466
54738	722026
547381	2072476
547386	2072486
54739	722031
547391	2072496
547396	2072506
54740	722036
547401	2072516
547406	2072526
54741	722041
547411	2072126
547416	2072536
54742	663496
547421	2072546
547426	2074641
54743	722046
547431	2072556
547436	2072566
54744	722051
547441	2072166
547446	2072576
54745	722056
547451	2072186
547456	2071411
54746	722061
547461	2072786
547466	2074746
54747	722066
547471	2072796
547476	2074681
54748	380096
547481	2073046
547486	2072816
54749	722071
547491	2073056
547496	2073066
54750	722076
547501	2073076
547506	2072826
54751	722081
547511	2072836
547516	2073086
54752	722086
547521	2072846
547526	2073096
54753	722091
547531	2072856
547536	2073106
54754	722096
547541	2072866
547546	2073116
54755	722101
547551	2073126
547556	2072876
54756	722106
547561	2073136
547566	2074686
54757	661931
547571	2073146
547576	2074691
54758	722111
547581	2073156
547586	2074696
54759	722116
547591	2072916
547596	2073166
5476	311346
54760	722121
547601	2072926
547606	2073176
54761	722126
547611	2072936
547616	2072946
54762	563991
547621	2074701
547626	2074711
54763	379181
547631	2074731
547636	2074706
54764	722131
547641	2074726
547646	2074716
54765	722136
547651	2074751
547656	2074736
54766	722141
547661	2073186
547666	2073196
54767	722146
547671	2073206
547676	2073216
54768	722151
547681	2074741
547686	2073296
54769	722156
547691	2073306
547696	2073316
54770	722161
547701	2073326
547706	2073336
54771	722166
547711	2073346
547716	2073236
54772	722171
547721	2073246
547726	2073256
54773	387071
547731	2073266
547736	2073276
54774	722176
547741	2073286
547746	2073641
54775	722181
547751	2073651
547756	2073661
54776	486626
547761	2073671
547766	2073681
54777	722186
547771	2073691
547776	2073701
54778	366276
547781	2073711
547786	2073721
54779	722191
547791	2073731
547796	2073741
54780	722196
547801	2073751
547806	2073761
54781	722201
547811	2073771
547816	2073781
54782	722206
547821	2073791
547826	2073801
54783	347091
547831	2073811
547836	2073821
54784	619676
547841	2073831
547846	2073841
54785	722211
547851	2073851
547856	2073861
54786	722216
547861	2073871
547866	2073881
54787	722221
547871	2073891
547876	2073901
54788	527366
547881	2073911
547886	2073921
54789	362031
547891	2073931
547896	2073571
54790	722226
547901	2073581
547906	2073591
54791	722231
547911	2073601
547916	2073611
54792	722236
547921	2073621
547926	2073631
54793	426676
547931	2073941
547936	2073951
54794	722241
547941	2073961
547946	2074321
54795	578306
547951	2074331
547956	2074341
54796	722246
547961	2074356
547966	2074366
54797	722251
547971	2074376
547976	2074386
54798	390021
547981	2074396
547986	2074406
54799	722256
547991	2074416
547996	2074426
54800	722261
548001	2074436
548006	2074446
54801	722266
548011	2074456
548016	2074466
54802	312071
548021	2074476
548026	2430801
54803	722271
548031	2074496
548036	2074506
54804	333186
548041	2074516
548046	2074526
54805	635236
548051	2074536
548056	2074126
54806	722276
548061	2074136
548066	2074146
54807	325606
548071	2074156
548076	2074166
54808	722281
548081	2074176
548086	2074191
54809	722286
548091	2074201
548096	2074211
5481	5481
54810	722291
548101	2074221
548106	2074231
54811	531321
548111	2074241
548116	2074251
54812	722296
548121	2074261
548126	2074271
54813	722301
548131	2074281
548136	2074291
54814	722306
548141	2074301
548146	2074311
54815	722311
548151	2074106
548156	2074116
54816	357821
548161	2075126
548166	2075136
54817	722316
548171	2075146
548176	2075156
54818	722321
548181	2075166
548186	2075176
54819	722326
548191	2075186
548196	2075196
54820	313311
548201	2075206
548206	2075216
54821	722331
548211	2075226
548216	2075236
54822	722336
548221	2075246
548226	2075256
54823	722341
548231	2074966
548236	2074976
54824	722346
548241	2074986
548246	2074996
54825	722351
548251	2075006
548256	2075016
54826	311096
548261	2075026
548266	2075036
54827	722356
548271	2075046
548276	2075056
54828	722361
548281	2075861
548286	2075076
54829	722366
548291	2075086
548296	2075096
54830	722371
548301	2075106
548306	2075116
54831	413591
548311	2075266
548316	2075276
54832	722376
548321	2075286
548326	2075296
54833	722381
548331	2075306
548336	2075316
54834	722386
548341	2075326
548346	2075336
54835	722391
548351	2075346
548356	2075356
54836	722396
548361	2075366
548366	2078141
54837	510496
548371	2078146
548376	2078151
54838	722401
548381	2078136
548386	2078126
54839	722406
548391	2075426
548396	2078161
54840	685586
548401	2078131
548406	2075526
54841	722411
548411	2075536
548416	2075546
54842	722416
548421	2075556
548426	2075566
54843	722421
548431	2075576
548436	2075586
54844	492126
548441	2075596
548446	2075606
54845	722426
548451	2075616
548456	2075626
54846	722431
548461	2075636
548466	2075646
54847	722436
548471	2075656
548476	2075666
54848	722441
548481	2075676
548486	2075686
54849	603636
548491	2075696
548496	2075706
54850	722446
548501	2075716
548506	2075726
54851	722451
548511	2075736
548516	2075746
54852	722456
548521	2075756
548526	2075466
54853	722461
548531	2075476
548536	2075486
54854	686151
548541	2075496
548546	2075506
54855	570666
548551	2075516
548556	2076681
54856	722466
548561	2076691
548566	2076701
54857	722471
548571	2078166
548576	2076731
54858	722476
548581	2076891
548586	2076901
54859	462146
548591	2076911
548596	2076921
5486	592681
54860	354296
548601	2076931
548606	2076941
54861	722481
548611	2076951
548616	2076961
54862	722486
548621	2076971
548626	2076981
54863	722491
548631	2076471
548636	2076481
54864	722496
548641	2076491
548646	2076501
54865	722501
548651	2076741
548656	2092296
54866	722506
548661	2076751
548666	2076521
54867	722511
548671	2076761
548676	2076531
54868	722516
548681	2076771
548686	2076541
54869	395511
548691	2076781
548696	2076551
54870	722521
548701	2076791
548706	2076801
54871	722526
548711	2076821
548716	2078171
54872	722531
548721	2076831
548726	2076571
54873	722536
548731	2076851
548736	2076861
54874	477671
548741	2076871
548746	2076881
54875	722541
548751	2076591
548756	2076601
54876	722546
548761	2077091
548766	2077101
54877	722551
548771	2076621
548776	2076631
54878	722556
548781	2076641
548786	2076651
54879	722561
548791	2076661
548796	2076991
54880	722566
548801	2077111
548806	2077121
54881	722571
548811	2077131
548816	2077141
54882	661996
548821	2077151
548826	2077161
54883	722576
548831	2077171
548836	2077181
54884	526826
548841	2077191
548846	2077201
54885	364136
548851	2077211
548856	2077001
54886	722581
548861	2077221
548866	2077011
54887	723051
548871	2077231
548876	2077241
54888	723056
548881	2077021
548886	2077251
54889	723061
548891	2077031
548896	2077261
54890	349211
548901	2077041
548906	2077051
54891	723066
548911	2077061
548916	2077071
54892	723071
548921	2077081
548926	2077781
54893	723076
548931	2077791
548936	2077801
54894	723081
548941	2077811
548946	2077821
54895	723086
548951	2077831
548956	2077481
54896	723091
548961	2077491
548966	2077501
54897	723096
548971	2077511
548976	2077521
54898	723101
548981	2077531
548986	2077541
54899	723106
548991	2077551
548996	2086921
54900	528376
549001	2077571
549006	2077581
54901	723111
549011	2077591
549016	2077601
54902	587391
549021	2077611
549026	2077621
54903	723116
549031	2077631
549036	2077641
54904	723121
549041	2077651
549046	2077661
54905	330771
549051	2077671
549056	2077681
54906	723126
549061	2077691
549066	2090001
54907	723131
549071	2077711
549076	2077721
54908	723136
549081	2077731
549086	2077841
54909	723141
549091	2077741
549096	2077851
5491	406091
54910	723146
549101	2077751
549106	2077761
54911	550476
549111	2077861
549116	2077871
54912	367061
549121	2077771
549126	2077881
54913	635096
549131	2077891
549136	2077901
54914	723151
549141	2077911
549146	2077921
54915	723156
549151	2077931
549156	2077941
54916	723161
549161	2077951
549166	2077361
54917	555091
549171	2077371
549176	2077381
54918	635356
549181	2077391
549186	2077401
54919	331861
549191	2077411
549196	2077421
54920	723166
549201	2077431
549206	2077441
54921	723171
549211	2077451
549216	2077461
54922	396701
549221	2077471
549226	2078181
54923	635151
549231	2078191
549236	2078201
54924	723176
549241	2078211
549246	2078221
54925	640926
549251	2078231
549256	2078241
54926	723181
549261	2078251
549266	2078261
54927	723186
549271	2078271
549276	2078281
54928	635316
549281	2078291
549286	2078301
54929	723191
549291	2078311
549296	2078321
54930	433201
549301	2078331
549306	2078341
54931	723196
549311	2078351
549316	2079531
54932	723201
549321	2078811
549326	2078661
54933	635396
549331	2078671
549336	2079136
54934	723206
549341	2078691
549346	2078701
54935	723211
549351	2078711
549356	2078721
54936	723216
549361	2078731
549366	2078741
54937	723221
549371	2078751
549376	2078761
54938	635066
549381	2078771
549386	2078781
54939	723226
549391	2078791
549396	2078821
54940	723231
549401	2078801
549406	2078831
54941	723236
549411	2078841
549416	2078851
54942	452691
549421	2078861
549426	2078871
54943	635201
549431	2078881
549436	2078891
54944	723241
549441	2078901
549446	2078911
54945	394786
549451	2078921
549456	2078931
54946	529201
549461	2078941
549466	2078951
54947	562346
549471	2079481
549476	2079581
54948	723246
549481	2079591
549486	2079491
54949	723251
549491	2079601
549496	2079501
54950	410606
549501	2079611
549506	2079511
54951	723256
549511	2079521
549516	2079621
54952	723261
549521	2079541
549526	2079551
54953	723266
549531	2079631
549536	2079561
54954	723271
549541	2079641
549546	2079571
54955	723276
549551	2079651
549556	2079671
54956	723281
549561	2079661
549566	2079181
54957	723286
549571	2079191
549576	2079201
54958	723291
549581	2079211
549586	2079221
54959	723296
549591	2079231
549596	2089996
5496	463096
54960	723301
549601	2080551
549606	2079261
54961	370576
549611	2079681
549616	2079271
54962	723306
549621	2079691
549626	2079701
54963	723311
549631	2079281
549636	2079711
54964	723316
549641	2079721
549646	2079731
54965	650951
549651	2079291
549656	2079741
54966	305696
549661	2079301
549666	2079311
54967	723321
549671	2079751
549676	2079321
54968	723326
549681	2079761
549686	2079331
54969	723331
549691	2079341
549696	2079351
54970	723336
549701	2079381
549706	2079361
54971	473826
549711	2079391
549716	2079371
54972	723341
549721	2079401
549726	2079411
54973	723346
549731	2079421
549736	2079431
54974	723351
549741	2079441
549746	2079451
54975	723356
549751	2079461
549756	2079471
54976	723361
549761	2079986
549766	2079996
54977	723366
549771	2080136
549776	2080006
54978	723371
549781	2080146
549786	2080016
54979	723376
549791	2080156
549796	2080026
54980	723381
549801	2080036
549806	2080536
54981	723386
549811	2080541
549816	2080056
54982	723391
549821	2080176
549826	2080066
54983	723396
549831	2080186
549836	2080076
54984	723401
549841	2080086
549846	2080196
54985	723406
549851	2080096
549856	2080106
54986	723411
549861	2080206
549866	2080116
54987	723416
549871	2080126
549876	2079966
54988	723421
549881	2079976
549886	2080216
54989	723426
549891	2080226
549896	2080236
54990	723431
549901	2080246
549906	2080256
54991	408826
549911	2080266
549916	2080276
54992	723436
549921	2080561
549926	2080571
54993	723441
549931	2080581
549936	2080901
54994	723446
549941	2080591
549946	2080601
54995	723451
549951	2080911
549956	2080611
54996	378446
549961	2080921
549966	2080621
54997	723456
549971	2080631
549976	2081156
54998	723461
549981	2080651
549986	2080661
54999	723466
549991	2081131
549996	2080681
55000	723471
550001	2080691
550006	2080701
55001	471936
550011	2081136
550016	2081181
55002	723476
550021	2080841
550026	2080851
55003	723481
550031	2080931
550036	2081146
55004	723486
550041	2086916
550046	2081116
55005	723491
550051	2089986
550056	2086911
55006	723496
550061	2080761
550066	2080771
55007	723501
550071	2080781
550076	2080791
55008	723506
550081	2080801
550086	2080811
55009	723511
550091	2080861
550096	2080871
5501	408271
55010	723516
550101	2081121
550106	2080891
55011	723521
550111	2081201
550116	2081321
55012	723526
550121	2081331
550126	2081211
55013	723531
550131	2081221
550136	2081341
55014	723536
550141	2081791
550146	2081801
55015	723541
550151	2081821
550156	2081751
55016	723546
550161	2300606
550166	2300616
55017	723551
550171	2081231
550176	2300656
55018	650991
550181	2294291
550186	2300596
55019	723556
550191	2300626
550196	2300981
55020	723561
550201	2300636
550206	2300676
55021	723566
550211	2300646
550216	2300586
55022	723571
550221	2081241
550226	2081351
55023	723576
550231	2082181
550236	2081361
55024	723581
550241	2082196
550246	2081291
55025	723586
550251	2081371
550256	2081301
55026	723591
550261	2081381
550266	2081311
55027	723596
550271	2081421
550276	2081391
55028	723601
550281	2081431
550286	2081401
55029	723606
550291	2081441
550296	2081411
55030	613326
550301	2081451
550306	2081461
55031	660346
550311	2081271
550316	2081471
55032	724176
550321	2081481
550326	2081281
55033	553566
550331	2081491
550336	2081521
55034	724181
550341	2081501
550346	2081511
55035	660341
550351	2081531
550356	2081541
55036	724186
550361	2081761
550366	2081891
55037	724191
550371	2081771
550376	2081901
55038	428161
550381	2081781
550386	2081911
55039	724196
550391	2081921
550396	2081811
55040	384886
550401	2081831
550406	2081881
55041	660126
550411	2081841
550416	2081851
55042	724201
550421	2081931
550426	2081941
55043	540616
550431	2081951
550436	2081961
55044	724206
550441	2081971
550446	2081981
55045	660121
550451	2081861
550456	2081871
55046	724211
550461	2082561
550466	2082571
55047	724216
550471	2082581
550476	2082591
55048	724221
550481	2082601
550486	2082611
55049	724226
550491	2082621
550496	2082631
55050	724231
550501	2082641
550506	2082651
55051	724236
550511	2082361
550516	2082661
55052	516211
550521	2082371
550526	2082671
55053	724241
550531	2082381
550536	2082681
55054	724246
550541	2083846
550546	2082691
55055	660301
550551	2082401
550556	2082411
55056	724251
550561	2082421
550566	2082701
55057	675646
550571	2082711
550576	2082721
55058	724256
550581	2082731
550586	2082741
55059	656751
550591	2082751
550596	2082431
5506	398631
55060	660366
550601	2082441
550606	2082451
55061	556051
550611	2082461
550616	2082471
55062	485251
550621	2082481
550626	2083851
55063	724261
550631	2082501
550636	2082511
55064	656731
550641	2082521
550646	2082531
55065	724266
550651	2082541
550656	2082551
55066	724271
550661	2083541
550666	2083551
55067	724276
550671	2083561
550676	2083571
55068	724281
550681	2083581
550686	2083591
55069	656721
550691	2083601
550696	2083611
55070	660146
550701	2083621
550706	2083631
55071	724286
550711	2083441
550716	2083451
55072	724291
